Date,AAPL,AMT,AMZN,BAC,CAT,CVX,DUK,GOOGL,GS,HD,HON,JNJ,JPM,KO,LIN,META,MSFT,NEE,NVDA,PFE,PG,PLD,SHW,SLB,TSLA,UNH,UPS,VZ,WMT,XOM
2017-03-01,33.19343566894531,96.10204315185547,44.32699966430664,19.135723114013672,75.90951538085938,72.43502807617188,56.377254486083984,42.042518615722656,189.62240600585938,117.38999938964844,93.18972778320312,97.21527862548828,68.7175064086914,31.782047271728516,101.80408477783203,140.94393920898438,59.47357177734375,25.611106872558594,2.685866117477417,21.391469955444336,70.02024841308594,39.99923324584961,95.3935317993164,60.32347869873047,18.553333282470703,141.06198120117188,74.93318176269531,29.592737197875977,20.525497436523438,54.55535125732422
2017-04-01,33.19112014770508,99.58113098144531,46.2495002746582,18.990636825561523,83.68379211425781,71.98301696777344,56.71411895751953,45.847076416015625,184.7357635498047,125.56085205078125,97.86898040771484,96.37227630615234,68.06038665771484,32.59895324707031,107.99702453613281,149.08010864257812,61.82145690917969,26.646568298339844,2.571704864501953,21.210134506225586,68.05640411376953,42.32685089111328,102.92499542236328,56.067630767822266,20.937999725341797,150.9717559814453,75.0448989868164,27.8687686920166,21.565664291381836,54.315860748291016
2017-05-01,35.296043395996094,104.26162719726562,49.73099899291992,18.233945846557617,86.99458312988281,69.81072998046875,58.90019989013672,48.94993209838867,174.38458251953125,123.47755432128906,99.24964904785156,100.10324096679688,64.6354751586914,34.351688385009766,114.31372833251953,150.28065490722656,63.067649841308594,28.21870231628418,3.559211015701294,20.416000366210938,69.17432403564453,43.20590591430664,102.03009033203125,53.75043869018555,22.733999252319336,151.2306671142578,74.00434875488281,28.649715423583984,22.546709060668945,53.55084991455078
2017-06-01,33.41395568847656,105.15972900390625,48.400001525878906,19.804027557373047,88.66960906982422,71.10014343261719,58.0606575012207,46.10295867919922,183.7840576171875,124.10211944580078,99.97715759277344,103.94129180908203,71.91336822509766,33.88328170776367,114.53834533691406,149.8043975830078,62.602684020996094,28.154817581176758,3.568143367767334,21.20708656311035,68.43620300292969,45.61747360229492,108.20463562011719,51.219383239746094,24.107332229614258,160.07080078125,77.84551239013672,27.433454513549805,21.8543701171875,54.210994720458984
2017-07-01,34.50672149658203,108.8805923461914,49.388999938964844,19.68974494934082,94.02477264404297,74.41218566894531,59.123382568359375,46.88747787475586,186.6248321533203,121.02787780761719,102.0998764038086,104.2791748046875,72.22805786132812,34.916194915771484,113.12564086914062,167.9321746826172,66.02660369873047,29.3523006439209,4.011199474334717,20.93560791015625,71.31813049316406,47.67272186279297,103.9838638305664,53.366493225097656,21.564666748046875,166.2710418701172,77.63434600830078,29.7308349609375,23.098989486694336,53.74763870239258
2017-08-01,38.04949951171875,118.24079132080078,49.029998779296875,19.50199317932129,97.64554595947266,73.3422622680664,60.6375732421875,47.3704833984375,185.3079833984375,121.24630737304688,103.7125244140625,104.00418853759766,71.90546417236328,34.695308685302734,114.32503509521484,170.6309814453125,67.90660095214844,30.24036979675293,4.182251453399658,21.415433883666992,73.02519989013672,49.67183303833008,104.60049438476562,49.40679168701172,23.726667404174805,172.41696166992188,80.4992446899414,29.853147506713867,22.544536590576172,51.256351470947266
2017-09-01,35.89767074584961,109.16011810302734,48.067501068115234,20.791473388671875,103.64605712890625,80.87995910644531,58.89310073852539,48.28690719604492,197.11862182617188,133.10418701171875,106.83226776123047,102.79969024658203,75.56044006347656,34.283992767333984,121.45187377929688,169.53952026367188,68.01274108886719,29.637863159179688,4.416425704956055,22.7593994140625,72.0042724609375,49.75022506713867,110.67031860351562,54.26890563964844,22.739999771118164,169.77310180664062,85.1614761352539,30.799102783203125,22.706689834594727,55.58397674560547
2017-10-01,39.37282943725586,115.30750274658203,55.263999938964844,22.47349739074707,112.86292266845703,79.771728515625,61.97389221191406,51.228599548339844,201.5149383544922,134.91079711914062,108.65625762939453,110.23234558105469,79.59520721435547,35.301517486572266,127.76092529296875,178.65797424316406,75.94709777832031,31.360933303833008,5.1091413497924805,22.351390838623047,68.33203887939453,50.971763610839844,122.14105224609375,50.18305587768555,22.101999282836914,182.9213104248047,83.34605407714844,29.790922164916992,25.371389389038086,56.51286697387695
2017-11-01,40.027339935302734,115.51622772216797,58.837501525878906,23.113483428955078,118.0090103149414,81.90557861328125,62.58446502685547,51.38380813598633,205.8031463623047,146.3364715576172,117.55017852783203,110.16907501220703,83.17184448242188,35.14028549194336,134.58090209960938,175.80039978027344,76.85102081298828,31.961570739746094,4.9584431648254395,23.11640167236328,71.75444030761719,52.27409744262695,123.46089172363281,49.28131866455078,20.59000015258789,198.54043579101562,86.12593078613281,32.0502815246582,28.25404167175293,56.47218704223633
2017-12-01,39.55878448486328,114.50493621826172,58.4734992980957,24.32438087463379,131.74534606933594,86.97996520996094,59.61216354370117,52.238250732421875,212.38558959960938,155.01976013183594,116.18182373046875,111.15402221679688,85.09754943847656,35.5135383605957,135.2454071044922,175.08602905273438,78.49415588378906,31.787473678588867,4.783644676208496,23.301904678344727,73.26142883300781,50.9165153503418,127.02326965332031,52.8411979675293,20.75666618347168,192.4792938232422,85.12264251708984,33.3350830078125,28.695743560791016,57.23432540893555
2018-01-01,39.13802719116211,119.1337661743164,72.54450225830078,26.367887496948242,136.0928192138672,87.09112548828125,55.636131286621094,58.62644958496094,223.33169555664062,164.31948852539062,120.9621353149414,109.93681335449219,92.04447174072266,36.837162017822266,141.93038940429688,185.43479919433594,87.1841049194336,32.241302490234375,6.076586723327637,23.829452514648438,68.84407806396484,51.73544692993164,129.2134552001953,58.14487838745117,23.62066650390625,206.72796630859375,90.95940399169922,34.05303955078125,31.14012908935547,59.738834381103516
2018-02-01,41.63689422607422,112.382568359375,75.62249755859375,26.450286865234375,129.87905883789062,77.76017761230469,53.396514892578125,54.74354553222656,219.19664001464844,149.08175659179688,114.4772720336914,103.3258285522461,92.38796997070312,33.454551696777344,131.61233520507812,176.93153381347656,86.04623413085938,30.965251922607422,5.982645511627197,23.35980796813965,63.086021423339844,48.21544647216797,124.40254211425781,51.8704719543457,22.87066650390625,197.4558868408203,74.59210968017578,30.408905029296875,26.29383087158203,51.828399658203125
2018-03-01,39.37974548339844,117.23019409179688,72.36699676513672,24.71165657043457,123.78955841064453,80.02188873291016,55.56127166748047,51.431915283203125,210.55740356445312,145.7854766845703,110.0093002319336,102.60233306884766,87.96456909179688,33.61708450317383,126.8224868774414,158.5458221435547,84.14556121826172,33.478416442871094,5.728851795196533,23.043792724609375,63.69662857055664,50.050941467285156,121.73445892333984,51.55213928222656,17.742000579833984,186.83917236328125,75.40428161621094,30.45985984802246,25.99002456665039,51.577232360839844
2018-04-01,38.78828048706055,109.98699188232422,78.30650329589844,24.74648666381836,121.25294494628906,87.7896957397461,57.49053955078125,50.51151657104492,199.2461395263672,152.01303100585938,110.1386947631836,101.27326202392578,87.01266479492188,33.742061614990234,134.7748260498047,170.6607208251953,86.2199478149414,33.5972900390625,5.563360691070557,23.77100944519043,58.120784759521484,51.970191955566406,114.14079284667969,54.56028366088867,19.593332290649414,207.07957458496094,81.773193359375,31.434410095214844,25.99510955810547,53.747886657714844
